model,epoch,val_loss,val_f1_macro
mono_ita_xlm-roberta-base_1,5.0,0.7872294187545776,0.6194603945818611
mono_khm_xlm-roberta-base_1,1.0,0.3038468062877655,0.4759273875295974
mono_khm_xlm-roberta-base_1,2.0,0.3135257959365845,0.6662717644947047
mono_khm_xlm-roberta-base_1,3.0,0.2587643265724182,0.6714076246334311
mono_khm_xlm-roberta-base_1,4.0,0.3242543637752533,0.6977208646616542
mono_khm_xlm-roberta-base_1,5.0,0.3561723530292511,0.6781906300484652
mono_khm_xlm-roberta-base_1,5.0,0.3242543637752533,0.6977208646616542
mono_khm_xlm-roberta-base_1,5.0,0.2749097049236297,0.7678092590316499
mono_mya_xlm-roberta-base_1,1.0,0.4603242874145508,0.7507904570278816
mono_mya_xlm-roberta-base_1,2.0,0.3821980953216553,0.8222894529712712
mono_mya_xlm-roberta-base_1,3.0,0.3771289587020874,0.8533848076518554
mono_mya_xlm-roberta-base_1,4.0,0.3965824842453003,0.8457395186335404
mono_mya_xlm-roberta-base_1,5.0,0.4547504484653473,0.8525080198308544
mono_mya_xlm-roberta-base_1,5.0,0.3771289587020874,0.8533848076518554
mono_mya_xlm-roberta-base_1,5.0,0.387434720993042,0.8567747051243929
mono_nep_xlm-roberta-base_1,1.0,0.4171828925609588,0.8007533703409992
mono_nep_xlm-roberta-base_1,2.0,0.3835817277431488,0.8654585120360958
mono_nep_xlm-roberta-base_1,3.0,0.4552820324897766,0.8450192762094266
mono_nep_xlm-roberta-base_1,4.0,0.4516823887825012,0.8606102635228848
mono_nep_xlm-roberta-base_1,5.0,0.4981886744499206,0.8706435643564356
mono_nep_xlm-roberta-base_1,5.0,0.4981886744499206,0.8706435643564356
mono_nep_xlm-roberta-base_1,5.0,0.434364914894104,0.8852689456137732
mono_ori_xlm-roberta-base_1,1.0,0.5591219663619995,0.4162561576354679
mono_ori_xlm-roberta-base_1,2.0,0.5599372982978821,0.5396270396270396
mono_ori_xlm-roberta-base_1,3.0,0.4735590815544128,0.7420174165457185
mono_ori_xlm-roberta-base_1,4.0,0.4717137515544891,0.679160141215194
mono_ori_xlm-roberta-base_1,5.0,0.4700864553451538,0.7773189118321862
mono_ori_xlm-roberta-base_1,5.0,0.4700864553451538,0.7773189118321862
mono_ori_xlm-roberta-base_1,5.0,0.4575786292552948,0.7710704110704111
mono_pan_xlm-roberta-base_1,1.0,0.6705049276351929,0.5692175743635726
mono_pan_xlm-roberta-base_1,2.0,0.6688544750213623,0.6568627450980392
mono_pan_xlm-roberta-base_1,3.0,0.644175112247467,0.6452696728558798
mono_pan_xlm-roberta-base_1,4.0,0.5887928605079651,0.705393457117595
mono_pan_xlm-roberta-base_1,5.0,0.608446478843689,0.6906494960806271
mono_pan_xlm-roberta-base_1,5.0,0.5887928605079651,0.705393457117595
mono_pan_xlm-roberta-base_1,5.0,0.602947473526001,0.6778947368421053
mono_pol_xlm-roberta-base_1,1.0,0.6140254139900208,0.6762492474413004
mono_pol_xlm-roberta-base_1,2.0,0.6660718321800232,0.6104075235109718
mono_pol_xlm-roberta-base_1,3.0,0.5383886694908142,0.7526056539120503
mono_pol_xlm-roberta-base_1,4.0,0.6085507869720459,0.7605553170173178
mono_pol_xlm-roberta-base_1,5.0,0.6348358392715454,0.7520037211965078
mono_pol_xlm-roberta-base_1,5.0,0.6085507869720459,0.7605553170173178
mono_pol_xlm-roberta-base_1,5.0,0.5663631558418274,0.7876896627372323
mono_rus_xlm-roberta-base_1,1.0,0.5285950899124146,0.612151414476996
mono_rus_xlm-roberta-base_1,2.0,0.4954719245433807,0.7117039586919105
mono_rus_xlm-roberta-base_1,3.0,0.5764850378036499,0.7091930668040332
mono_rus_xlm-roberta-base_1,4.0,0.568941056728363,0.7121535181236673
mono_rus_xlm-roberta-base_1,5.0,0.6335390210151672,0.7142780026990554
mono_rus_xlm-roberta-base_1,5.0,0.6335390210151672,0.7142780026990554
mono_rus_xlm-roberta-base_1,5.0,0.5892946124076843,0.7438525423590945
mono_spa_xlm-roberta-base_1,1.0,0.5825906991958618,0.6849696171022769
mono_spa_xlm-roberta-base_1,2.0,0.5663322806358337,0.6917725679228747
mono_spa_xlm-roberta-base_1,3.0,0.5903035402297974,0.6998103718360953
mono_spa_xlm-roberta-base_1,4.0,0.7248379588127136,0.7146342358206765
mono_spa_xlm-roberta-base_1,5.0,0.7135194540023804,0.7211355311355312
mono_spa_xlm-roberta-base_1,5.0,0.7135194540023804,0.7211355311355312
mono_spa_xlm-roberta-base_1,5.0,0.7287920117378235,0.7153472603994868
mono_swa_xlm-roberta-base_1,1.0,0.4771483242511749,0.7944527726882954
mono_swa_xlm-roberta-base_1,2.0,0.4512057602405548,0.7993556980454108
mono_swa_xlm-roberta-base_1,3.0,0.4441734850406647,0.7951385971204591
mono_swa_xlm-roberta-base_1,4.0,0.4836889505386352,0.8039993041128974
mono_swa_xlm-roberta-base_1,5.0,0.495952308177948,0.7982568362273481
mono_swa_xlm-roberta-base_1,5.0,0.4836889505386352,0.8039993041128974
mono_swa_xlm-roberta-base_1,5.0,0.5099460482597351,0.7804817214193531
mono_tel_xlm-roberta-base_1,1.0,0.4728749692440033,0.7712355212355213
mono_tel_xlm-roberta-base_1,2.0,0.4651543200016022,0.7883928571428571
mono_tel_xlm-roberta-base_1,3.0,0.4466091692447662,0.8282857556875816
mono_tel_xlm-roberta-base_1,4.0,0.4332436323165893,0.8422643138524635
mono_tel_xlm-roberta-base_1,5.0,0.3827799260616302,0.8647839109970047
mono_tel_xlm-roberta-base_1,5.0,0.3827799260616302,0.8647839109970047
mono_tel_xlm-roberta-base_1,5.0,0.3778769671916961,0.8520572865576344
mono_tur_xlm-roberta-base_1,1.0,0.5478531718254089,0.71159627773801
mono_tur_xlm-roberta-base_1,2.0,0.5981569290161133,0.7130750605326877
mono_tur_xlm-roberta-base_1,3.0,0.6393995881080627,0.7071716357775987
mono_tur_xlm-roberta-base_1,4.0,0.6049098968505859,0.7338739862757331
mono_tur_xlm-roberta-base_1,5.0,0.7476379871368408,0.7299145299145299
mono_tur_xlm-roberta-base_1,5.0,0.6049098968505859,0.7338739862757331
mono_tur_xlm-roberta-base_1,5.0,0.6134468913078308,0.7544396706050842
mono_urd_xlm-roberta-base_1,1.0,0.5320637822151184,0.4099173553719008
mono_urd_xlm-roberta-base_1,2.0,0.4973094165325165,0.7350023618327822
mono_urd_xlm-roberta-base_1,3.0,0.5176812410354614,0.739795918367347
mono_urd_xlm-roberta-base_1,4.0,0.5126082897186279,0.7464299065420561
mono_urd_xlm-roberta-base_1,5.0,0.5615849494934082,0.7319819819819819
mono_urd_xlm-roberta-base_1,5.0,0.5126082897186279,0.7464299065420561
mono_urd_xlm-roberta-base_1,5.0,0.5498791337013245,0.7149420288838544
mono_zho_xlm-roberta-base_1,1.0,0.3507828712463379,0.8364450267496452
mono_zho_xlm-roberta-base_1,2.0,0.3859096765518188,0.8581748293458811
mono_zho_xlm-roberta-base_1,3.0,0.3399745523929596,0.8808092390859202
mono_zho_xlm-roberta-base_1,4.0,0.4008309245109558,0.8620885512525737
mono_zho_xlm-roberta-base_1,5.0,0.5027509331703186,0.8736966358449734
mono_zho_xlm-roberta-base_1,5.0,0.3399745523929596,0.8808092390859202
mono_zho_xlm-roberta-base_1,5.0,0.3753460049629211,0.8597855286435014
mono_amh_bert-base-multilingual-cased_1,1.0,0.561884880065918,0.4300341296928328
mono_amh_bert-base-multilingual-cased_1,2.0,0.5625582933425903,0.4300341296928328
mono_amh_bert-base-multilingual-cased_1,3.0,0.5561508536338806,0.4300341296928328
mono_amh_bert-base-multilingual-cased_1,4.0,0.5553990602493286,0.4300341296928328
mono_amh_bert-base-multilingual-cased_1,5.0,0.5525611639022827,0.4528090785582993
mono_amh_bert-base-multilingual-cased_1,5.0,0.5525611639022827,0.4528090785582993
mono_amh_bert-base-multilingual-cased_1,5.0,0.5359247326850891,0.4852703220763443
mono_arb_bert-base-multilingual-cased_1,1.0,0.5320547223091125,0.6835637480798771
mono_arb_bert-base-multilingual-cased_1,2.0,0.5544789433479309,0.70956088664422
mono_arb_bert-base-multilingual-cased_1,3.0,0.6263391971588135,0.7409961685823755
mono_arb_bert-base-multilingual-cased_1,4.0,0.8229773044586182,0.7114071038251366
mono_arb_bert-base-multilingual-cased_1,5.0,0.7478138208389282,0.7627173560859704
mono_arb_bert-base-multilingual-cased_1,5.0,0.7478138208389282,0.7627173560859704
mono_arb_bert-base-multilingual-cased_1,5.0,0.9052302837371826,0.7113038836247164
mono_ben_bert-base-multilingual-cased_1,1.0,0.4992081820964813,0.7537747440273037
mono_ben_bert-base-multilingual-cased_1,2.0,0.4994180500507355,0.74261164412592
mono_ben_bert-base-multilingual-cased_1,3.0,0.5055018067359924,0.7827493014520636
mono_ben_bert-base-multilingual-cased_1,4.0,0.5230797529220581,0.7847938144329897
mono_ben_bert-base-multilingual-cased_1,5.0,0.592557966709137,0.802109254651025
mono_ben_bert-base-multilingual-cased_1,5.0,0.592557966709137,0.802109254651025
mono_ben_bert-base-multilingual-cased_1,5.0,0.604604184627533,0.7933479132494988
mono_deu_bert-base-multilingual-cased_1,1.0,0.6278195381164551,0.6360118716003362
mono_deu_bert-base-multilingual-cased_1,2.0,0.6209797263145447,0.6543478260869565
mono_deu_bert-base-multilingual-cased_1,3.0,0.7409186959266663,0.6415094339622641
mono_deu_bert-base-multilingual-cased_1,4.0,0.9327853918075562,0.6509818007662835
mono_deu_bert-base-multilingual-cased_1,5.0,1.1549798250198364,0.6373929101201828
mono_deu_bert-base-multilingual-cased_1,5.0,0.6209797263145447,0.6543478260869565
mono_deu_bert-base-multilingual-cased_1,5.0,0.6427803635597229,0.6743389033095393
mono_eng_bert-base-multilingual-cased_1,1.0,0.5225308537483215,0.6727243013564308
mono_eng_bert-base-multilingual-cased_1,2.0,0.5439931154251099,0.7323160922341929
mono_eng_bert-base-multilingual-cased_1,3.0,0.5858731865882874,0.7177531277949688
mono_eng_bert-base-multilingual-cased_1,4.0,0.973294198513031,0.6905038075545917
mono_eng_bert-base-multilingual-cased_1,5.0,1.1523998975753784,0.6906130268199233
mono_eng_bert-base-multilingual-cased_1,5.0,0.5439931154251099,0.7323160922341929
mono_eng_bert-base-multilingual-cased_1,5.0,0.4853543937206268,0.7501986097318769
mono_fas_bert-base-multilingual-cased_1,1.0,0.4143274426460266,0.7123694435006132
mono_fas_bert-base-multilingual-cased_1,2.0,0.3526103794574737,0.8210390580749346
mono_fas_bert-base-multilingual-cased_1,3.0,0.3726733326911926,0.8224087826929286
mono_fas_bert-base-multilingual-cased_1,4.0,0.4762531220912933,0.80984393757503
mono_fas_bert-base-multilingual-cased_1,5.0,0.5110671520233154,0.8066228967100778
mono_fas_bert-base-multilingual-cased_1,5.0,0.3726733326911926,0.8224087826929286
mono_fas_bert-base-multilingual-cased_1,5.0,0.3827822208404541,0.7891136336191281
mono_hau_bert-base-multilingual-cased_1,1.0,0.2391632050275802,0.4717800289435601
mono_hau_bert-base-multilingual-cased_1,2.0,0.1961063742637634,0.8577922077922078
mono_hau_bert-base-multilingual-cased_1,3.0,0.180812120437622,0.8564574484819883
mono_hau_bert-base-multilingual-cased_1,4.0,0.1933453232049942,0.8002189381499727
mono_hau_bert-base-multilingual-cased_1,5.0,0.2249506711959839,0.8057836899942163
mono_hau_bert-base-multilingual-cased_1,5.0,0.1961063742637634,0.8577922077922078
mono_hau_bert-base-multilingual-cased_1,5.0,0.2077116072177887,0.8211226936817893
mono_hin_bert-base-multilingual-cased_1,1.0,0.3566844463348388,0.6177015755329008
mono_hin_bert-base-multilingual-cased_1,2.0,0.3519919514656067,0.6640303497942387
mono_hin_bert-base-multilingual-cased_1,3.0,0.3327912390232086,0.7470876762722256
mono_hin_bert-base-multilingual-cased_1,4.0,0.3618477582931518,0.7251832111925383
mono_hin_bert-base-multilingual-cased_1,5.0,0.4146880805492401,0.7413260232739391
mono_hin_bert-base-multilingual-cased_1,5.0,0.3327912390232086,0.7470876762722256
mono_hin_bert-base-multilingual-cased_1,5.0,0.3672472536563873,0.708389314169661
mono_ita_bert-base-multilingual-cased_1,1.0,0.6609764099121094,0.3789444900191413
mono_ita_bert-base-multilingual-cased_1,2.0,0.6182905435562134,0.628366759542792
mono_ita_bert-base-multilingual-cased_1,3.0,0.6096455454826355,0.6853868876146578
mono_ita_bert-base-multilingual-cased_1,4.0,0.6962868571281433,0.6990580204778156
mono_ita_bert-base-multilingual-cased_1,5.0,0.7661542892456055,0.6985672921445493
mono_ita_bert-base-multilingual-cased_1,5.0,0.6962868571281433,0.6990580204778156
mono_ita_bert-base-multilingual-cased_1,5.0,0.8598369359970093,0.6132009132420091
mono_khm_bert-base-multilingual-cased_1,1.0,0.3165076375007629,0.4759273875295974
mono_khm_bert-base-multilingual-cased_1,2.0,0.3271830976009369,0.4759273875295974
mono_khm_bert-base-multilingual-cased_1,3.0,0.3071718215942383,0.4759273875295974
mono_khm_bert-base-multilingual-cased_1,4.0,0.3067008256912231,0.4759273875295974
mono_khm_bert-base-multilingual-cased_1,5.0,0.314191073179245,0.4759273875295974
mono_khm_bert-base-multilingual-cased_1,5.0,0.3165076375007629,0.4759273875295974
mono_khm_bert-base-multilingual-cased_1,5.0,0.3124580979347229,0.4759273875295974
mono_mya_bert-base-multilingual-cased_1,1.0,0.5270757675170898,0.7014796203238414
mono_mya_bert-base-multilingual-cased_1,2.0,0.4130863547325134,0.8151984857785963
mono_mya_bert-base-multilingual-cased_1,3.0,0.423859566450119,0.8150156255883128
mono_mya_bert-base-multilingual-cased_1,4.0,0.3770554959774017,0.8476803333946191
mono_mya_bert-base-multilingual-cased_1,5.0,0.4033701419830322,0.8466029723991508
mono_mya_bert-base-multilingual-cased_1,5.0,0.3770554959774017,0.8476803333946191
mono_mya_bert-base-multilingual-cased_1,5.0,0.3543920516967773,0.8481549364613881
mono_nep_bert-base-multilingual-cased_1,1.0,0.5170032978057861,0.74945153570004
mono_nep_bert-base-multilingual-cased_1,2.0,0.4921141564846039,0.7829755178907721
mono_nep_bert-base-multilingual-cased_1,3.0,0.3989594578742981,0.835820895522388
mono_nep_bert-base-multilingual-cased_1,4.0,0.5590081810951233,0.8205357142857144
mono_nep_bert-base-multilingual-cased_1,5.0,0.5677657127380371,0.845771144278607
mono_nep_bert-base-multilingual-cased_1,5.0,0.5677657127380371,0.845771144278607
mono_nep_bert-base-multilingual-cased_1,5.0,0.4559685885906219,0.8777781233477435
mono_ori_bert-base-multilingual-cased_1,1.0,0.647728681564331,0.5740552995391706
mono_ori_bert-base-multilingual-cased_1,2.0,0.5949820280075073,0.4162561576354679
mono_ori_bert-base-multilingual-cased_1,3.0,0.5844695568084717,0.4162561576354679
mono_ori_bert-base-multilingual-cased_1,4.0,0.6067935824394226,0.4162561576354679
mono_ori_bert-base-multilingual-cased_1,5.0,0.6005277633666992,0.4162561576354679
mono_ori_bert-base-multilingual-cased_1,5.0,0.647728681564331,0.5740552995391706
mono_ori_bert-base-multilingual-cased_1,5.0,0.6380975842475891,0.5776825274513582
mono_pan_bert-base-multilingual-cased_1,1.0,0.5932215452194214,0.6721554665479899
mono_pan_bert-base-multilingual-cased_1,2.0,0.576456606388092,0.7218665528524684
mono_pan_bert-base-multilingual-cased_1,3.0,0.5661017298698425,0.7348445461162525
mono_pan_bert-base-multilingual-cased_1,4.0,0.8461942076683044,0.7352116576096361
mono_pan_bert-base-multilingual-cased_1,5.0,0.946532130241394,0.7232900432900433
mono_pan_bert-base-multilingual-cased_1,5.0,0.8461942076683044,0.7352116576096361
mono_pan_bert-base-multilingual-cased_1,5.0,0.8963834643363953,0.6764593930585834
mono_pol_bert-base-multilingual-cased_1,1.0,0.6456651091575623,0.6178951430619108
mono_pol_bert-base-multilingual-cased_1,2.0,0.6690478324890137,0.6075813820673901
mono_pol_bert-base-multilingual-cased_1,3.0,0.615713357925415,0.7027363184079602
mono_pol_bert-base-multilingual-cased_1,4.0,0.9402366280555724,0.7062438544739429
mono_pol_bert-base-multilingual-cased_1,5.0,1.035942792892456,0.704834156669019
mono_pol_bert-base-multilingual-cased_1,5.0,0.9402366280555724,0.7062438544739429
mono_pol_bert-base-multilingual-cased_1,5.0,0.8094844818115234,0.7523563332670511
mono_rus_bert-base-multilingual-cased_1,1.0,0.5248035192489624,0.6775610980917308
mono_rus_bert-base-multilingual-cased_1,2.0,0.5322473645210266,0.6607036083417736
mono_rus_bert-base-multilingual-cased_1,3.0,0.6364337801933289,0.6932234432234432
mono_rus_bert-base-multilingual-cased_1,4.0,0.8236216902732849,0.6944877344877345
mono_rus_bert-base-multilingual-cased_1,5.0,0.9893250465393066,0.6944877344877345
mono_rus_bert-base-multilingual-cased_1,5.0,0.8236216902732849,0.6944877344877345
mono_rus_bert-base-multilingual-cased_1,5.0,0.7656289935112,0.7375187604837998
mono_spa_bert-base-multilingual-cased_1,1.0,0.5969293713569641,0.6669898295163532
mono_spa_bert-base-multilingual-cased_1,2.0,0.5985034704208374,0.700808034695275
mono_spa_bert-base-multilingual-cased_1,3.0,0.6595644354820251,0.7099459617350664
mono_spa_bert-base-multilingual-cased_1,4.0,0.9554799199104308,0.6966642228739003
mono_spa_bert-base-multilingual-cased_1,5.0,1.1127679347991943,0.6913668275559456
mono_spa_bert-base-multilingual-cased_1,5.0,0.6595644354820251,0.7099459617350664
mono_spa_bert-base-multilingual-cased_1,5.0,0.6946656107902527,0.7031799853372434
mono_swa_bert-base-multilingual-cased_1,1.0,0.4526326954364776,0.7817887496614644
mono_swa_bert-base-multilingual-cased_1,2.0,0.4422803521156311,0.799210465841568
mono_swa_bert-base-multilingual-cased_1,3.0,0.4837602078914642,0.8046266153694387
mono_swa_bert-base-multilingual-cased_1,4.0,0.5299471020698547,0.7982683982683982
mono_swa_bert-base-multilingual-cased_1,5.0,0.5873746871948242,0.7968322716926755
mono_swa_bert-base-multilingual-cased_1,5.0,0.4837602078914642,0.8046266153694387
mono_swa_bert-base-multilingual-cased_1,5.0,0.5238173007965088,0.7807075239734448
mono_tel_bert-base-multilingual-cased_1,1.0,0.4119753539562225,0.8185137036311506
mono_tel_bert-base-multilingual-cased_1,2.0,0.3956131339073181,0.8425249169435216
mono_tel_bert-base-multilingual-cased_1,3.0,0.4686569571495056,0.8476428571428571
mono_tel_bert-base-multilingual-cased_1,4.0,0.4514095783233642,0.8647839109970047
mono_tel_bert-base-multilingual-cased_1,5.0,0.5208808183670044,0.8518035481392814
mono_tel_bert-base-multilingual-cased_1,5.0,0.4514095783233642,0.8647839109970047
mono_tel_bert-base-multilingual-cased_1,5.0,0.4956836402416229,0.8520018555523836
mono_tur_bert-base-multilingual-cased_1,1.0,0.6338910460472107,0.6384339674662255
mono_tur_bert-base-multilingual-cased_1,2.0,0.5830698609352112,0.704594017094017
mono_tur_bert-base-multilingual-cased_1,3.0,0.6269751191139221,0.7215140293405498
mono_tur_bert-base-multilingual-cased_1,4.0,0.6876469850540161,0.711926211926212
mono_tur_bert-base-multilingual-cased_1,5.0,0.8744602203369141,0.7034534534534534
mono_tur_bert-base-multilingual-cased_1,5.0,0.6269751191139221,0.7215140293405498
mono_tur_bert-base-multilingual-cased_1,5.0,0.6810587048530579,0.7093408688241494
mono_urd_bert-base-multilingual-cased_1,1.0,0.5549076795578003,0.6558518963855171
mono_urd_bert-base-multilingual-cased_1,2.0,0.5344365239143372,0.6719430858159182
mono_urd_bert-base-multilingual-cased_1,3.0,0.5812749862670898,0.7037555878757595
mono_urd_bert-base-multilingual-cased_1,4.0,0.7362371683120728,0.7003182510031825
mono_urd_bert-base-multilingual-cased_1,5.0,0.8619884252548218,0.6936815009420694
mono_urd_bert-base-multilingual-cased_1,5.0,0.5812749862670898,0.7037555878757595
mono_urd_bert-base-multilingual-cased_1,5.0,0.6023285388946533,0.7008688512757588
mono_zho_bert-base-multilingual-cased_1,1.0,0.3913742005825043,0.8406203452203627
mono_zho_bert-base-multilingual-cased_1,2.0,0.3973235487937927,0.8315287595287595
mono_zho_bert-base-multilingual-cased_1,3.0,0.402645856142044,0.8430801727015536
mono_zho_bert-base-multilingual-cased_1,4.0,0.5853108763694763,0.8504378972197348
mono_zho_bert-base-multilingual-cased_1,5.0,0.6495862007141113,0.8574135868882542
mono_zho_bert-base-multilingual-cased_1,5.0,0.6495862007141113,0.8574135868882542
mono_zho_bert-base-multilingual-cased_1,5.0,0.7308327555656433,0.8481101119792094
mono_amh_microsoft_mdeberta-v3-base_2,1.0,0.4919042587280273,0.6746753246753247
mono_amh_microsoft_mdeberta-v3-base_2,2.0,0.4852583706378937,0.6921752005680875
mono_amh_microsoft_mdeberta-v3-base_2,3.0,0.4790222644805908,0.7292749734473698
mono_amh_microsoft_mdeberta-v3-base_2,4.0,0.5536437034606934,0.7286180486180487
mono_amh_microsoft_mdeberta-v3-base_2,5.0,0.6536474227905273,0.715645032051282
mono_amh_microsoft_mdeberta-v3-base_2,5.0,0.4790222644805908,0.7292749734473698
mono_amh_microsoft_mdeberta-v3-base_2,5.0,0.4294346570968628,0.7353981633569717
mono_arb_microsoft_mdeberta-v3-base_2,1.0,0.4396954476833343,0.8017595307917889
mono_arb_microsoft_mdeberta-v3-base_2,2.0,0.5400463938713074,0.7795522651154592
mono_arb_microsoft_mdeberta-v3-base_2,3.0,0.7975388169288635,0.7265372168284789
mono_arb_microsoft_mdeberta-v3-base_2,4.0,0.993452250957489,0.7071957524102277
mono_arb_microsoft_mdeberta-v3-base_2,5.0,0.8390080332756042,0.7683261183261183
mono_arb_microsoft_mdeberta-v3-base_2,5.0,0.4396954476833343,0.8017595307917889
mono_arb_microsoft_mdeberta-v3-base_2,5.0,0.470800369977951,0.7555828737090529
mono_ben_microsoft_mdeberta-v3-base_2,1.0,0.5040403604507446,0.7611135563380282
mono_ben_microsoft_mdeberta-v3-base_2,2.0,0.5015177726745605,0.7800796029679131
mono_ben_microsoft_mdeberta-v3-base_2,3.0,0.4589578807353973,0.810175997614855
mono_ben_microsoft_mdeberta-v3-base_2,4.0,0.5602378845214844,0.822623473181094
mono_ben_microsoft_mdeberta-v3-base_2,5.0,0.5909640789031982,0.8246324632463247
mono_ben_microsoft_mdeberta-v3-base_2,5.0,0.5909640789031982,0.8246324632463247
mono_ben_microsoft_mdeberta-v3-base_2,5.0,0.6331827640533447,0.7831354255018377
mono_deu_microsoft_mdeberta-v3-base_2,1.0,0.6426863670349121,0.6491078085391918
mono_deu_microsoft_mdeberta-v3-base_2,2.0,0.6285721063613892,0.6441036269430052
mono_deu_microsoft_mdeberta-v3-base_2,3.0,0.7350012063980103,0.6740886620312688
mono_deu_microsoft_mdeberta-v3-base_2,4.0,0.9343141913414,0.6481836728479644
mono_deu_microsoft_mdeberta-v3-base_2,5.0,0.9905625581741332,0.6441958041958042
mono_deu_microsoft_mdeberta-v3-base_2,5.0,0.7350012063980103,0.6740886620312688
mono_deu_microsoft_mdeberta-v3-base_2,5.0,0.7373095154762268,0.6740886620312688
mono_eng_microsoft_mdeberta-v3-base_2,1.0,0.5531359910964966,0.7194141414141415
mono_eng_microsoft_mdeberta-v3-base_2,2.0,0.4964624047279358,0.729933110367893
mono_eng_microsoft_mdeberta-v3-base_2,3.0,0.5754174590110779,0.7483217453847999
mono_eng_microsoft_mdeberta-v3-base_2,4.0,0.6996386051177979,0.7469668969950185
mono_eng_microsoft_mdeberta-v3-base_2,5.0,0.8556091785430908,0.7260218026452201
mono_eng_microsoft_mdeberta-v3-base_2,5.0,0.5754174590110779,0.7483217453847999
mono_eng_microsoft_mdeberta-v3-base_2,5.0,0.5255277156829834,0.7788890529250001
mono_fas_microsoft_mdeberta-v3-base_2,1.0,0.3539330959320068,0.8085624782457361
mono_fas_microsoft_mdeberta-v3-base_2,2.0,0.3411293923854828,0.8031371723339299
mono_fas_microsoft_mdeberta-v3-base_2,3.0,0.3863697052001953,0.8310099573257468
mono_fas_microsoft_mdeberta-v3-base_2,4.0,0.4564829468727112,0.8282957286788704
mono_fas_microsoft_mdeberta-v3-base_2,5.0,0.5332781076431274,0.8112847884102172
mono_fas_microsoft_mdeberta-v3-base_2,5.0,0.3863697052001953,0.8310099573257468
mono_fas_microsoft_mdeberta-v3-base_2,5.0,0.4031510055065155,0.8210507674144037
mono_hau_microsoft_mdeberta-v3-base_2,1.0,0.1934909373521804,0.86207513772598
mono_hau_microsoft_mdeberta-v3-base_2,2.0,0.1776302009820938,0.8678174794785128
mono_hau_microsoft_mdeberta-v3-base_2,3.0,0.1732923686504364,0.8796967699406724
mono_hau_microsoft_mdeberta-v3-base_2,4.0,0.1773476749658584,0.8613221884498481
mono_hau_microsoft_mdeberta-v3-base_2,5.0,0.1888552755117416,0.8613221884498481
mono_hau_microsoft_mdeberta-v3-base_2,5.0,0.1732923686504364,0.8796967699406724
mono_hau_microsoft_mdeberta-v3-base_2,5.0,0.1969247162342071,0.8478161302410793
mono_hin_microsoft_mdeberta-v3-base_2,1.0,0.341454803943634,0.5463389873524809
mono_hin_microsoft_mdeberta-v3-base_2,2.0,0.3372713923454284,0.7657846922552805
mono_hin_microsoft_mdeberta-v3-base_2,3.0,0.3916273117065429,0.742965367965368
mono_hin_microsoft_mdeberta-v3-base_2,4.0,0.4319713115692138,0.7385995271637135
mono_hin_microsoft_mdeberta-v3-base_2,5.0,0.4143373370170593,0.7706900145924536
mono_hin_microsoft_mdeberta-v3-base_2,5.0,0.4143373370170593,0.7706900145924536
mono_hin_microsoft_mdeberta-v3-base_2,5.0,0.4383620619773865,0.7516029784373546
mono_ita_microsoft_mdeberta-v3-base_2,1.0,0.6519615054130554,0.4302734477510103
mono_ita_microsoft_mdeberta-v3-base_2,2.0,0.621732234954834,0.6315569249495987
mono_ita_microsoft_mdeberta-v3-base_2,3.0,0.6538065671920776,0.6376130198915009
mono_ita_microsoft_mdeberta-v3-base_2,4.0,0.6966334581375122,0.6498698669751302
mono_ita_microsoft_mdeberta-v3-base_2,5.0,0.8041419386863708,0.6365149478266436
mono_ita_microsoft_mdeberta-v3-base_2,5.0,0.6966334581375122,0.6498698669751302
mono_ita_microsoft_mdeberta-v3-base_2,5.0,0.7348648905754089,0.6268637110016421
mono_khm_microsoft_mdeberta-v3-base_2,1.0,0.2536501586437225,0.5972545889864326
mono_khm_microsoft_mdeberta-v3-base_2,2.0,0.2928087115287781,0.6408653846153847
mono_khm_microsoft_mdeberta-v3-base_2,3.0,0.3400337994098663,0.6891735011047448
mono_khm_microsoft_mdeberta-v3-base_2,4.0,0.4025886654853821,0.7052680761593272
mono_khm_microsoft_mdeberta-v3-base_2,5.0,0.4378284811973572,0.6998463068438658
mono_khm_microsoft_mdeberta-v3-base_2,5.0,0.4025886654853821,0.7052680761593272
mono_khm_microsoft_mdeberta-v3-base_2,5.0,0.3327906429767608,0.7575519977553957
mono_mya_microsoft_mdeberta-v3-base_2,1.0,0.3559163212776184,0.875744733124501
mono_mya_microsoft_mdeberta-v3-base_2,2.0,0.3014020025730133,0.8835829640751456
mono_mya_microsoft_mdeberta-v3-base_2,3.0,0.3843787312507629,0.8663209660142175
mono_mya_microsoft_mdeberta-v3-base_2,4.0,0.4345248639583587,0.8904191690008195
mono_mya_microsoft_mdeberta-v3-base_2,5.0,0.4915561378002167,0.873578302712161
mono_mya_microsoft_mdeberta-v3-base_2,5.0,0.4345248639583587,0.8904191690008195
mono_mya_microsoft_mdeberta-v3-base_2,5.0,0.5181128978729248,0.8613857733175915
mono_nep_microsoft_mdeberta-v3-base_2,1.0,0.35753133893013,0.8602780536246276
mono_nep_microsoft_mdeberta-v3-base_2,2.0,0.3774241805076599,0.8606102635228848
mono_nep_microsoft_mdeberta-v3-base_2,3.0,0.426990270614624,0.8605273592386995
mono_nep_microsoft_mdeberta-v3-base_2,4.0,0.5595086812973022,0.8656184226816888
